index,sentence,entity,score
60949,1997年，莎普爱思就获得了苄达赖氨酸滴眼液以及原料药的新药证书，是国内该药物的首家新药申请人以及生产厂家，还获得了6年的新药保护期,莎普爱思,1
60957,研发和宣传成本两极分化而为了推动拳头产品“滴眼液”的销量，莎普爱思可谓“不惜血本”，根据该公司披露的数据显示，2014年至2017年9月，莎普爱思广告费用投入共计高达9.3亿元，且占主营业务收入比重都在25%以上，远高于同行的平均水平(10%至20%),莎普爱思,1
60960,而销售的成功同样体现在财务数据上，财务数据显示，自2014上市以来，莎普爱思的净利润增速不断提高，在归母净利润方面，公司从2014年的1.31亿元到2016年的2.76亿元，增速从2014年的26.12%提高到2016年的56.63%，这在盈利能力普遍受到诟病的A股市场上是不多见的,莎普爱思,1
60961,莎普爱思到底有没有效,莎普爱思,1
60972,若交易完成，乐普医疗将实现一次性投资收益6546万澳元，剔除投资成本，投资净收益3583万澳元(2812万美元),乐普医疗,1
60977,推荐自下游动漫玩具生产向上游动漫IP延伸进行产业链布局的(002292.SZ)、深耕动漫电影制作并已外延布局较多动漫企业的光线传媒(300251.SZ)、以及积极关注B站(BILI.N)、、以及可关注在动漫领域布局的公司如天津角虫娱乐、北京剧角映画股份有限公司、初心未来影业等推出的作品以及携手国产动漫IP《本草仙云》进军二次元市场的进展……【】近期适逢年报和一季报业绩预告披露期，部分公司一季报业绩预告显示出公司业绩存在边际改善的可能，投资者可重点关注存在边际改善可能的公司,光线传媒,1
60996,赣锋锂业：盐湖提锂投产仍需时间赣锋锂业上周排名机构调研榜首，去年，赣锋锂业妖气十足,赣锋锂业,1
61083,晶盛机电较为典型，公司预计2018年一季度净利润为1.22亿元至1.40亿元，同比增长100%至130%，公司上年同期盈利6077.25万元,晶盛机电,1
61095,去年四季度末两只基金均进行了减持，分别减仓了90万股和159万股，汇添富优势精选、鹏华先进制造、长城环保主题原本在去年三季度末持有498万股、265万股和200万股并重仓涪陵榨菜的基金，在去年四季度末也均进行了减仓，不再重仓持有,涪陵榨菜,1
61104,例如，今年二季度，招商银行股价一骑绝尘，与此同时机构重仓招商银行的比例也达到了少见的高位,招商银行,1
61118,根据资料，春兴精工目前在射频前端产品开发领域研发力量强大，完全满足5G产品的开发需求，并且为5G先锋企业华为提供射频配套服务,春兴精工,1
61148,”赵立军说，中国人寿将保持公开市场权益投资合理仓位，把握结构性机会,中国人寿,1
61182,截至2017年底，伯克希尔哈撒韦持有的比亚迪公司的股票达到2.25亿股，持股成本为2.32亿美元，由于比亚迪股价的上涨，截至17年底，同样获得巨大的回报,比亚迪,1
61193,此次双方合作，科大讯飞在智能语音和人工智能领域最新的创新和突破，将应用在暴风TV百万台助手级AI产品中,科大讯飞,1
61205,天海投资董事长童甫在接受记者专访时透露，天海投资已初步完成转型的资产重组工作，明确了业务模式,天海投资,1
61206,有业内人士坦言，与其说是当当网卖身，不如说是当当网将文化消费与阅读场景出让，不排除将成为天海投资系列新技术C端(消费者端)应用的一大输出场景，包括人工智能、云计算技术等,天海投资,1
61209,同样，对于融资客相对减持更多的创业板来说，对于两融余额下降的前二十个股中，长盈精密的两融余额减少最明显，在3月23日和3月26日两天，两融余额下降了9%,长盈精密,1
61221,山东高速集团提供的资料则显示，渤海湾港的股权架构较为清晰，其中，作为整合实施主体的山东高速集团，处于绝对控股地位,山东高速,1
61226,宁波银行的不良贷款余额或将开启“下降通道”，达到“自然”释放利润的状态,宁波银行,1
61239,2015年，泰禾集团与控股股东泰禾投资投入现金10亿元发起成立泰禾金控(平潭)集团有限公司(下称泰禾金控)，泰禾集团占股80%，泰禾投资占股20%,泰禾集团,1
61249,相信在欧洲各国旅游局、航空公司等合作伙伴的支持和配合下，凯撒旅游将为中欧旅游市场带来更多惊喜,凯撒旅游,1
61271,中国航天科技集团有限公司坚持军民融合发展战略，致力于发展卫星应用、信息技术、新能源与新材料、航天特种技术应用、空间生物等航天技术应用产业；大力开拓卫星及其地面运营、国际宇航商业服务、航天金融投资、软件与信息服务等航天服务业，是我国境内唯一的广播通信卫星运营服务商，我国影像信息记录产业中规模最大、技术最强的产品提供商,航天科技,1
61272,当前，中国航天科技集团有限公司正在加快推进航天强国建设，继续实施载人航天与月球探测、北斗导航、高分辨率对地观测系统等国家重大科技专项，启动实施重型运载火箭、火星探测、小行星探测、空间飞行器在轨服务与维护、天地一体化信息网络等一批新的重大科技项目和重大工程，积极开展国内外交流与合作，锐意创新，勇于开拓，努力为和平利用太空、造福全人类的伟大事业做出新的贡献,航天科技,1
61303,经过4天的重新盘点，獐子岛公司最终将亏损金额确定在6.29亿元，相当于獐子岛2016年净利润的近8倍，这与2017三季报中预告全年1个亿左右的盈利差别很大,獐子岛,1
61314,神雾环保盘后数据显示，神雾环保报收于28.97元，涨幅-10.00%，成交量1608.69万股，成交金额4.82亿元,神雾环保,1
61328,引领反弹行情新疆板块曾在今年3月份大放异彩，龙头股西部建设单月股价涨幅达到78%，涨势一直持续到5月初，并在5月3日将年内高点暂时定格在26.14元(复权价).此后，西部建设股价开始了漫长的阴跌之旅，并在上周五(11月24日)下探至最低13.30元，基本回吐了今年上半年的涨幅，较前期高点回撤幅度达到49%，几近腰斩,西部建设,1
61331,至此，西部建设股价在本周前3个交易日全部涨停，成为本周以来的最大牛股，并一举奠定了其在本轮超跌板块反弹行情中的龙头位置,西部建设,1
61345,放弃宏宇天润，就意味着文投控股无法获得其丰富的IP资源储备、优质作家、专业IP运营团队及影视剧本创作等多项资源,文投控股,1
61403,”“产品结构较为分散”公开资料显示，海辰药业目前拥有46个品种、67个药品生产批准文号，产品种类较多，产品结构较为分散且单一产品的销售规模较小,海辰药业,1
61414,报告期内，为顺应“两票制”改革的趋势，同时增强公司对终端市场的掌控力，海辰药业制剂产品精细化推广模式的销售收入和占比逐年增加,海辰药业,1
61422,伊利股份：董事长被带走协助调查相关信息不实伊利股份公告称，公司关注到有媒体报道“传伊利股份董事长被带走协助调查”等相关信息,伊利股份,1
61445,结合中天金融集团在参与贵州脱贫攻坚上的探索实践，罗玉平提出，全面践行“三变改革、三产融合、三农振兴”为核心的“三三三”精准脱贫新模式，以“三变”理念成立平台公司，盘活农村资源，推动“三产”融合，促进城乡融合发展，推动现代农业发展、富美乡村建设，达到乡村振兴目的,中天金融,1
61459,调查的结束意味着*ST上普将重新获得定增的资格，这对于已经站在暂停上市边缘的公司来说至关重要,ST上普,1
61464,从单季度来看，第三季度山西证券实现营业收入13.02亿元，环比增加3.4%；实现归属于上市公司股东的净利润1.42亿元，较二季度不足1亿元的数据增长超过46%,山西证券,1
61506,万科、恒大、中海、碧桂园等超大型房企拿地也聚焦核心城市经济圈,万科,1
61509,另一方面，去年房企销售创新高令净利润大幅增长，如房企净利之王中海去年实现超过400亿港元的净利润，万科去年实现净利润281亿元，同比增长33.44%；碧桂园则实现约260.63亿元净利润，增长126.3%,万科,1
61510,郁亮则指出，未来万科将通过住宅开发及各类新业务如长租公寓、物流地产、商业运营等来实现净利润的增长,万科,1
61518,此时如果债权人坚持，不排除乐视网将成为第一家破产清算上市公司的可能,乐视网,1
61525,比如这家上市公司，虽然业绩下滑，但因为公司第二大股东富鼎电子科技(嘉善)有限公司是富士康旗下子公司，股份占比为17.04%，安彩高科的股价在二级市场上近期就收获了多个涨停,安彩高科,1
61530,今年3月，上汽集团与奥地利TTTech公司成立合资公司，携手加快推进智能驾驶中央决策控制器集成开发，全面提升在智能驾驶领域的核心技术能力,上汽集团,1
61558,股价一字涨停乐心医疗2017半年报显示，目前公司主营业务为家用医疗健康电子产品的研发、生产和销售以及云平台运营,乐心医疗,1
61591,在2018-2020年，步步高百货将在湖南、江西、广西新开15家门店，合计约120万平米，进一步夯实步步高百货在湖南的优势地位，提升江西和广西的市场份额,步步高,1
61602,”对于中国铝业的做法，香颂资本执行董事沈萌告诉记者：“中国铝业先通过对子公司进行债转股，将8家原本子公司的债权人变为子公司的股东，再通过定向方式、以自己的股份置换这些新股东对子公司的持股这样两个步骤，最终实现子公司债务化解、降低整体杠杆率的目的,中国铝业,1
